Run Iter RMSE Test_Error
Run Iter RMSE Test_Error
Run Iter RMSE Test_Error
Run Iter RMSE Test_Error
Run Iter RMSE Test_Error
Run Iter RMSE Test_Error
Run Iter RMSE Test_Error
Run Iter RMSE Test_Error
Run Iter RMSE Test_Error
Run Iter RMSE Test_Error
2 0 0.274093 0.489975 
2 1 0.223322 0.497597 
2 2 0.239199 0.504702 
2 3 0.149137 0.509142 
2 4 0.229396 0.513957 
2 5 0.334863 0.521384 
2 6 0.259823 0.527615 
2 7 0.305301 0.530739 
2 8 0.282532 0.535708 
2 9 0.303721 0.537927 
2 10 0.337800 0.540290 
2 11 0.337893 0.539840 
2 12 0.379185 0.539473 
2 13 0.379496 0.539341 
2 14 0.373260 0.541223 
2 15 0.374294 0.542620 
2 16 0.349281 0.543741 
2 17 0.300570 0.545368 
2 18 0.300859 0.546545 
2 19 0.276361 0.546267 
2 20 0.252171 0.547984 
2 21 0.236848 0.549338 
2 22 0.244092 0.549631 
2 23 0.226561 0.550578 
2 24 0.210432 0.551713 
2 25 0.200585 0.552262 
2 26 0.204935 0.552986 
2 27 0.204655 0.553422 
2 28 0.192467 0.554111 
2 29 0.202701 0.554894 
2 30 0.191335 0.555032 
2 31 0.179545 0.555697 
2 32 0.173903 0.555846 
2 33 0.171151 0.555935 
2 34 0.174855 0.556618 
2 35 0.177389 0.556890 
2 36 0.177226 0.557067 
2 37 0.180916 0.557422 
2 38 0.173090 0.557675 
2 39 0.172358 0.557948 
2 40 0.184655 0.558332 
2 41 0.180670 0.558685 
2 42 0.188749 0.558985 
2 43 0.186645 0.559136 
2 44 0.177347 0.559754 
2 45 0.177135 0.560210 
2 46 0.173800 0.560475 
2 47 0.170278 0.560624 
2 48 0.171044 0.560618 
2 49 0.163867 0.560725 
2 50 0.166402 0.560878 
2 51 0.158853 0.561193 
2 52 0.159573 0.561504 
2 53 0.155950 0.561829 
2 54 0.164771 0.562194 
2 55 0.169643 0.562545 
2 56 0.173029 0.562648 
2 57 0.178813 0.562972 
2 58 0.173386 0.563045 
2 59 0.170658 0.563012 
2 60 0.166592 0.563155 
2 61 0.165434 0.563272 
2 62 0.162544 0.563283 
2 63 0.154024 0.563605 
2 64 0.156288 0.563550 
2 65 0.155071 0.563422 
2 66 0.152841 0.563574 
2 67 0.144725 0.563595 
2 68 0.143313 0.563842 
2 69 0.137891 0.563991 
2 70 0.140225 0.564104 
87 0 0.390888 0.487977 
87 1 0.417812 0.497011 
87 2 0.372495 0.503694 
87 3 0.186057 0.510894 
87 4 0.120450 0.514789 
87 5 0.083622 0.520295 
87 6 0.054702 0.525979 
87 7 0.025111 0.529253 
87 8 0.037645 0.532500 
87 9 0.032680 0.536000 
87 10 0.035390 0.537620 
87 11 0.020369 0.539847 
87 12 0.004651 0.542113 
87 13 0.034230 0.545054 
87 14 0.055192 0.546159 
87 15 0.048335 0.546706 
87 16 0.057694 0.548281 
87 17 0.099411 0.549714 
87 18 0.116013 0.550683 
87 19 0.126055 0.551767 
87 20 0.117703 0.553129 
87 21 0.130026 0.553859 
87 22 0.101036 0.555012 
87 23 0.094185 0.555808 
87 24 0.107078 0.557122 
87 25 0.102142 0.558276 
87 26 0.097693 0.559283 
87 27 0.081632 0.559652 
87 28 0.079465 0.559985 
87 29 0.074508 0.560347 
87 30 0.082666 0.560317 
87 31 0.070147 0.560649 
87 32 0.072991 0.560956 
87 33 0.060973 0.561408 
87 34 0.060298 0.561947 
87 35 0.050901 0.562417 
87 36 0.045405 0.562615 
87 37 0.036482 0.562552 
87 38 0.030302 0.562527 
87 39 0.028924 0.562801 
87 40 0.022185 0.562417 
87 41 0.024964 0.562339 
87 42 0.029877 0.562605 
87 43 0.027658 0.562794 
87 44 0.019087 0.562552 
87 45 0.016528 0.562811 
87 46 0.020230 0.562743 
87 47 0.017179 0.562992 
87 48 0.015826 0.563222 
87 49 0.018743 0.563595 
87 50 0.015286 0.563872 
87 51 0.014306 0.563841 
87 52 0.019459 0.564217 
87 53 0.027652 0.564537 
87 54 0.025442 0.564409 
87 55 0.027055 0.564891 
87 56 0.022583 0.564875 
87 57 0.028050 0.564994 
87 58 0.021402 0.565167 
87 59 0.016564 0.565067 
87 60 0.019222 0.565053 
87 61 0.015940 0.564937 
87 62 0.017194 0.564924 
87 63 0.017408 0.565071 
87 64 0.014344 0.565034 
87 65 0.013969 0.564893 
87 66 0.012677 0.565075 
87 67 0.016817 0.565087 
87 68 0.014099 0.565163 
87 69 0.012570 0.565248 
87 70 0.011142 0.565217 
91 0 0.143059 0.490185 
91 1 0.105879 0.504387 
91 2 0.168264 0.515051 
91 3 0.151126 0.521618 
91 4 0.076051 0.527792 
91 5 0.037347 0.530459 
91 6 0.065937 0.535188 
91 7 0.067565 0.538033 
91 8 0.051997 0.538032 
91 9 0.034534 0.540751 
91 10 0.037524 0.542967 
91 11 0.081165 0.543814 
91 12 0.099166 0.543941 
91 13 0.083021 0.543328 
91 14 0.091809 0.543666 
91 15 0.113013 0.543180 
91 16 0.114871 0.542982 
91 17 0.130593 0.543351 
91 18 0.131389 0.543294 
91 19 0.110558 0.542737 
91 20 0.082085 0.543416 
91 21 0.085609 0.543739 
91 22 0.082869 0.543450 
91 23 0.073749 0.543446 
91 24 0.058491 0.543589 
91 25 0.086935 0.543914 
91 26 0.112377 0.544267 
91 27 0.101417 0.544148 
91 28 0.098925 0.544241 
91 29 0.110177 0.544723 
91 30 0.119381 0.544940 
91 31 0.123815 0.544952 
91 32 0.123431 0.544717 
91 33 0.107024 0.544587 
91 34 0.116776 0.544790 
91 35 0.114340 0.544678 
91 36 0.121177 0.545228 
91 37 0.123247 0.545678 
91 38 0.107564 0.546184 
91 39 0.103998 0.546656 
91 40 0.097292 0.546242 
91 41 0.112491 0.545980 
91 42 0.104421 0.546450 
91 43 0.100798 0.545887 
91 44 0.096888 0.545919 
91 45 0.079622 0.546404 
91 46 0.074281 0.546700 
91 47 0.076538 0.547127 
91 48 0.082739 0.547164 
91 49 0.088753 0.547366 
91 50 0.103301 0.547566 
91 51 0.091848 0.547367 
91 52 0.094046 0.547329 
91 53 0.085942 0.547295 
91 54 0.079326 0.547598 
91 55 0.091029 0.547702 
91 56 0.098480 0.547853 
91 57 0.103378 0.547712 
91 58 0.106717 0.548018 
91 59 0.103784 0.548120 
91 60 0.101352 0.547828 
91 61 0.090276 0.547955 
91 62 0.091987 0.547900 
91 63 0.095582 0.548058 
91 64 0.084537 0.548290 
91 65 0.087905 0.547890 
91 66 0.079087 0.547914 
91 67 0.080763 0.548039 
91 68 0.080322 0.548087 
91 69 0.073642 0.548048 
91 70 0.067655 0.547971 
191 0 0.522456 0.493858 
191 1 0.395529 0.511691 
191 2 0.299525 0.518962 
191 3 0.236347 0.525244 
191 4 0.236768 0.528773 
191 5 0.220381 0.530755 
191 6 0.199654 0.532085 
191 7 0.209715 0.535557 
191 8 0.175653 0.540123 
191 9 0.199523 0.542970 
191 10 0.185576 0.545811 
191 11 0.186005 0.548999 
191 12 0.139658 0.549859 
191 13 0.163029 0.552262 
191 14 0.142366 0.553405 
191 15 0.106956 0.554469 
191 16 0.099870 0.555423 
191 17 0.063598 0.556349 
191 18 0.058902 0.556928 
191 19 0.051923 0.557671 
191 20 0.061605 0.558406 
191 21 0.063980 0.559624 
191 22 0.050745 0.560034 
191 23 0.069744 0.560802 
191 24 0.080818 0.560864 
191 25 0.078651 0.561602 
191 26 0.080784 0.561987 
191 27 0.077854 0.562971 
191 28 0.071352 0.563446 
191 29 0.062012 0.563837 
191 30 0.049196 0.564102 
191 31 0.055148 0.564639 
191 32 0.047161 0.565146 
191 33 0.043849 0.565338 
191 34 0.041604 0.565564 
191 35 0.033165 0.566009 
191 36 0.037816 0.566373 
191 37 0.037006 0.566498 
191 38 0.029187 0.566857 
191 39 0.023000 0.567199 
191 40 0.019313 0.567790 
191 41 0.030146 0.567692 
191 42 0.040573 0.568046 
191 43 0.041554 0.568110 
191 44 0.046262 0.568530 
191 45 0.046089 0.568511 
191 46 0.045934 0.568843 
191 47 0.040324 0.569070 
191 48 0.039968 0.569114 
191 49 0.040821 0.569000 
191 50 0.026506 0.569459 
191 51 0.026212 0.569419 
191 52 0.032360 0.569464 
191 53 0.030305 0.569776 
191 54 0.025326 0.570075 
191 55 0.022856 0.570180 
191 56 0.028262 0.570427 
191 57 0.025270 0.570666 
191 58 0.019729 0.570839 
191 59 0.014646 0.571001 
191 60 0.009793 0.571077 
191 61 0.009434 0.571165 
191 62 0.011340 0.571171 
191 63 0.013831 0.571032 
191 64 0.011344 0.571236 
191 65 0.015916 0.571235 
191 66 0.019058 0.571212 
191 67 0.013166 0.571595 
191 68 0.011236 0.571996 
191 69 0.014389 0.572233 
191 70 0.013984 0.572158 
6 0 0.390237 0.493178 
6 1 0.396568 0.501548 
6 2 0.269408 0.509172 
6 3 0.300680 0.513517 
6 4 0.302780 0.520130 
6 5 0.234705 0.525379 
6 6 0.147385 0.530778 
6 7 0.169176 0.534638 
6 8 0.164986 0.537724 
6 9 0.199883 0.542246 
6 10 0.183055 0.544534 
6 11 0.196489 0.547117 
6 12 0.189739 0.549128 
6 13 0.246809 0.548915 
6 14 0.211740 0.550101 
6 15 0.240583 0.551200 
6 16 0.266095 0.551667 
6 17 0.283886 0.551796 
6 18 0.228700 0.552763 
6 19 0.178564 0.553899 
6 20 0.168087 0.554937 
6 21 0.159331 0.556194 
6 22 0.145448 0.557583 
6 23 0.148549 0.558274 
6 24 0.137275 0.558849 
6 25 0.135231 0.558949 
6 26 0.116898 0.559511 
6 27 0.129304 0.559828 
6 28 0.117191 0.560486 
6 29 0.121366 0.560923 
6 30 0.128017 0.561199 
6 31 0.130758 0.561335 
6 32 0.144244 0.561752 
6 33 0.132782 0.562258 
6 34 0.124683 0.562581 
6 35 0.152586 0.563093 
6 36 0.151252 0.563532 
6 37 0.145075 0.564040 
6 38 0.148048 0.564340 
6 39 0.145739 0.564859 
6 40 0.137162 0.565283 
6 41 0.144021 0.565543 
6 42 0.126294 0.565972 
