Run Iter RMSE Test_Error
191 0 0.146306 0.486349 
191 1 0.153304 0.517724 
191 2 0.163271 0.534660 
191 3 0.084324 0.553006 
191 4 0.093654 0.563741 
191 5 0.085603 0.576089 
191 6 0.076621 0.585730 
191 7 0.082767 0.590936 
191 8 0.085454 0.597594 
191 9 0.066904 0.600334 
191 10 0.063573 0.565140 
191 11 0.061182 0.538439 
191 12 0.046735 0.547116 
191 13 0.044573 0.552292 
191 14 0.044890 0.556970 
191 15 0.036941 0.563258 
191 16 0.043883 0.566623 
191 17 0.037582 0.545793 
191 18 0.034278 0.551782 
191 19 0.035590 0.556010 
191 20 0.036502 0.560827 
191 21 0.039553 0.565851 
191 22 0.039791 0.568407 
191 23 0.027656 0.572563 
191 24 0.027212 0.576283 
191 25 0.022098 0.579907 
191 26 0.022856 0.582043 
191 27 0.023218 0.585172 
191 28 0.024275 0.587004 
191 29 0.030447 0.589495 
191 30 0.032590 0.591240 
191 31 0.034179 0.593674 
191 32 0.038185 0.595928 
191 33 0.045344 0.597642 
191 34 0.043344 0.599823 
191 35 0.042221 0.602159 
191 36 0.041974 0.604073 
191 37 0.041453 0.592625 
191 38 0.040865 0.580391 
191 39 0.043858 0.582503 
191 40 0.046291 0.584902 
191 41 0.045692 0.582842 
191 42 0.044429 0.573220 
191 43 0.052321 0.575053 
191 44 0.050062 0.577324 
191 45 0.048365 0.579515 
191 46 0.051310 0.581423 
191 47 0.051247 0.583557 
191 48 0.050863 0.584720 
191 49 0.049734 0.586534 
191 50 0.047991 0.588375 
191 51 0.048045 0.590060 
191 52 0.050907 0.591126 
191 53 0.051044 0.592631 
191 54 0.051351 0.584634 
191 55 0.051130 0.586304 
191 56 0.049470 0.587944 
191 57 0.049508 0.589422 
191 58 0.049417 0.590881 
191 59 0.040004 0.591464 
191 60 0.042292 0.592370 
191 61 0.042419 0.584493 
191 62 0.039798 0.585321 
191 63 0.037050 0.586117 
191 64 0.037636 0.586998 
191 65 0.037145 0.588404 
191 66 0.034196 0.589699 
191 67 0.033382 0.582308 
191 68 0.033215 0.583811 
191 69 0.035042 0.577488 
191 70 0.035749 0.578793 
135 0 0.859068 0.486924 
135 1 0.574243 0.520149 
135 2 0.404033 0.537217 
135 3 0.150798 0.554247 
135 4 0.161250 0.564644 
135 5 0.163928 0.572613 
135 6 0.135447 0.533196 
135 7 0.083911 0.505889 
135 8 0.070357 0.504823 
135 9 0.097952 0.474582 
135 10 0.079434 0.488253 
135 11 0.056715 0.470190 
135 12 0.055281 0.446299 
135 13 0.058590 0.429161 
135 14 0.056032 0.442474 
135 15 0.074717 0.451895 
135 16 0.075555 0.432006 
135 17 0.086483 0.441094 
135 18 0.089172 0.424407 
135 19 0.085475 0.435199 
135 20 0.085264 0.445176 
135 21 0.088908 0.454043 
135 22 0.093499 0.460804 
135 23 0.096685 0.467097 
135 24 0.087894 0.473307 
135 25 0.093960 0.478608 
135 26 0.093200 0.463353 
135 27 0.093064 0.470050 
135 28 0.091969 0.475221 
135 29 0.094005 0.479938 
135 30 0.094682 0.485649 
135 31 0.098014 0.489815 
135 32 0.099937 0.494898 
135 33 0.097963 0.485624 
135 34 0.095535 0.489648 
135 35 0.091335 0.493496 
135 36 0.087524 0.498275 
135 37 0.087364 0.502540 
135 38 0.081086 0.505905 
135 39 0.077704 0.509945 
135 40 0.077927 0.499290 
135 41 0.075708 0.502395 
135 42 0.076934 0.506063 
135 43 0.079345 0.508742 
135 44 0.079201 0.512189 
135 45 0.080881 0.514658 
135 46 0.080441 0.517868 
135 47 0.078657 0.520248 
135 48 0.071973 0.523529 
135 49 0.071336 0.523027 
135 50 0.071929 0.513936 
135 51 0.065336 0.516373 
135 52 0.067235 0.518466 
135 53 0.069784 0.521154 
135 54 0.074796 0.522984 
135 55 0.074098 0.525637 
135 56 0.077142 0.528061 
135 57 0.076383 0.529871 
135 58 0.072879 0.531718 
135 59 0.075154 0.533921 
135 60 0.070123 0.535707 
135 61 0.066132 0.537409 
135 62 0.069384 0.539424 
135 63 0.071855 0.540812 
135 64 0.072233 0.542845 
135 65 0.070708 0.544852 
135 66 0.072469 0.546705 
135 67 0.069882 0.548081 
135 68 0.067773 0.549407 
135 69 0.066908 0.551227 
135 70 0.061444 0.553111 
16 0 0.318242 0.495633 
16 1 0.186075 0.518952 
16 2 0.206845 0.542340 
16 3 0.227618 0.553130 
16 4 0.248958 0.567283 
16 5 0.254763 0.579709 
16 6 0.244118 0.584655 
16 7 0.237019 0.593648 
16 8 0.257710 0.554013 
16 9 0.209980 0.560704 
16 10 0.179116 0.568955 
16 11 0.152135 0.576344 
16 12 0.108277 0.580689 
16 13 0.115372 0.586458 
16 14 0.102153 0.589534 
16 15 0.078943 0.592757 
16 16 0.059958 0.597097 
16 17 0.056426 0.599264 
16 18 0.056938 0.603324 
16 19 0.057025 0.606625 
16 20 0.049084 0.609790 
16 21 0.057330 0.610823 
16 22 0.051470 0.613567 
16 23 0.042313 0.616318 
16 24 0.026563 0.613125 
16 25 0.025620 0.599107 
16 26 0.037744 0.581225 
16 27 0.068494 0.564269 
16 28 0.049548 0.568098 
16 29 0.035923 0.571663 
16 30 0.044869 0.558810 
16 31 0.059193 0.551251 
16 32 0.055794 0.555041 
16 33 0.053697 0.543934 
16 34 0.064579 0.532569 
16 35 0.055977 0.536492 
16 36 0.076414 0.539516 
16 37 0.080389 0.543131 
16 38 0.080316 0.546608 
16 39 0.074501 0.549771 
16 40 0.076267 0.540348 
16 41 0.089362 0.543640 
16 42 0.091094 0.546807 
16 43 0.094238 0.536410 
16 44 0.074815 0.527025 
16 45 0.081325 0.529625 
16 46 0.081853 0.519615 
16 47 0.082587 0.509990 
16 48 0.083794 0.500728 
16 49 0.083643 0.491878 
16 50 0.085078 0.483282 
16 51 0.083265 0.475128 
16 52 0.086175 0.467061 
16 53 0.082827 0.459534 
16 54 0.082672 0.463456 
16 55 0.083809 0.456050 
16 56 0.085039 0.448886 
16 57 0.072608 0.452112 
16 58 0.072938 0.445895 
16 59 0.066986 0.449513 
16 60 0.074925 0.452645 
16 61 0.073473 0.455575 
16 62 0.080702 0.459075 
16 63 0.082255 0.462510 
16 64 0.079039 0.465688 
16 65 0.072216 0.468721 
16 66 0.080013 0.471358 
16 67 0.079409 0.473898 
16 68 0.072736 0.476266 
16 69 0.070360 0.479053 
16 70 0.072682 0.481336 
164 0 0.273912 0.495657 
164 1 0.106009 0.520625 
164 2 0.111818 0.543376 
164 3 0.111273 0.561815 
164 4 0.103911 0.505777 
164 5 0.100954 0.523626 
164 6 0.072055 0.534523 
164 7 0.071528 0.546789 
164 8 0.079213 0.554812 
164 9 0.118292 0.562827 
164 10 0.107026 0.570581 
164 11 0.097440 0.574850 
164 12 0.055776 0.581578 
164 13 0.057702 0.585207 
164 14 0.062737 0.556805 
164 15 0.059548 0.561093 
164 16 0.061654 0.567283 
164 17 0.058764 0.570604 
164 18 0.049778 0.575578 
164 19 0.046970 0.578185 
164 20 0.035961 0.582534 
164 21 0.036112 0.571743 
164 22 0.037271 0.576134 
164 23 0.040258 0.579628 
164 24 0.037491 0.583154 
164 25 0.039654 0.586534 
164 26 0.041313 0.589513 
164 27 0.044289 0.592336 
164 28 0.037532 0.594705 
164 29 0.034309 0.580843 
